http://www.eledia.ru/publ/41-1-0-1028,Воспалении суставов пальцев,"['GI4', 'GI11', 'V11', 'GI15', 'IG6', 'IG4', 'РС107', 'VG26']"
http://www.eledia.ru/publ/44-1-0-1235,Выпадение прямой кишки,"['E36', 'V57', 'V20', 'VG20', 'VG1', 'VC4', 'VC8', 'VC1', 'РС85', 'РС114']"
http://www.eledia.ru/publ/39-1-0-975,Галлюцинация,"['PC1', 'РС55', 'VG12', 'VG14', 'VG15', 'VG16', 'RP1', 'MC8', 'E45', 'VB24']"
http://www.eledia.ru/publ/44-1-0-955,Гастралгия,"['GI4', 'E36', 'E44', 'RP6', 'RP3', 'RP4', 'VC8', 'VC12', 'MC6', 'MC5', 'V21', 'V22']"
http://www.eledia.ru/publ/44-1-0-957,Гастрит,"['E36', 'Е25', 'Е20', 'Е21', 'E37', 'E39', 'V21', 'V18', 'V20', 'РС85', 'VC13', 'VC14']"
http://www.eledia.ru/publ/44-1-0-958,Гастродуоденит,"['E36', 'E37', 'V18', 'V20', 'VC12', 'VC13', 'VC14', 'РС85', 'RP5']"
http://www.eledia.ru/publ/44-1-0-959,Гастроптоз (опущение желудка),"['E36', 'E37', 'V18', 'V20', 'V21', 'VC10', 'VC12', 'VC14', 'РС85']"
http://www.eledia.ru/publ/39-1-0-994,Гемиплегия,"['E36', 'Е40', 'GI4', 'GI11', 'GI15', 'RP6', 'VB34', 'VB20', 'IG6', 'VG16', 'V40', 'TR5']"
http://www.eledia.ru/publ/42-1-0-973,Геморрагические диатезы (гемофилия),"['V20', 'V17', 'РС']"
http://www.eledia.ru/publ/42-1-0-1006,Гипертония,"['E36', 'Е9', 'GI11', 'PC3', 'F2', 'F3', 'VG15', 'VC6', 'VC12', 'C7', 'MC6', 'MC8']"
http://www.eledia.ru/publ/42-1-0-1010,Гипотония,"['VG26', 'PC86', 'R1', 'R7', 'C9', 'P11', 'P9']"
http://www.eledia.ru/publ/44-1-0-1009,Гипохлоргидрия,"['E36', 'Е40', 'VB34', 'F14', 'VC5']"
http://www.eledia.ru/publ/39-1-0-965,Глоссодиния,"['GI4', 'RP5']"
http://www.eledia.ru/publ/40-1-0-786,Гнев связанный с беспомощностью,"['PC1', 'VG', 'VG14', 'РС55', 'RP1', 'VG14', 'MC8', 'VG12', 'VG15']"
http://www.eledia.ru/publ/42-1-0-986,Головные боли в височной области,"['GI4', 'TR1', 'TR2', 'TR3', 'TR4', 'TR5', 'TR10', 'TR18', 'TR23', 'PC9', 'VB8', 'VB1']"
http://www.eledia.ru/publ/42-1-0-984,Головные боли в затылочной области,"['GI4', 'VB20', 'VB12', 'V10', 'V60', 'V62', 'V64', 'VG15', 'VG16', 'VG20', 'IG6', 'РС29']"
http://www.eledia.ru/publ/39-1-0-978,Головные боли вызванные депрессией,"['GI4', 'E36', 'RP1', 'VC6', 'C9', 'C5']"
http://www.eledia.ru/publ/39-1-0-979,Головные боли вызваны гормональными факторами,"['GI4', 'RP6', 'C5', 'VC6', 'Е7', 'V31']"
http://www.eledia.ru/publ/42-1-0-982,Головные боли вызваные изменениями погоды,"['GI4', 'VC12', 'VC9', 'TR23', 'TR3']"
http://www.eledia.ru/publ/42-1-0-981,Головные боли вызваные сосудистыми нарушениями,"['GI4', 'Е8', 'PC9', 'РС10']"
http://www.eledia.ru/publ/39-1-0-977,"""Головные боли, вызванные изменениями в шейном позвонке""","['GI4', 'VG14', 'VB20', 'VB21', 'V2', 'V10']"
http://www.eledia.ru/publ/42-1-0-988,"""Головные боли, связанные с гипертонией""","['GI4', 'F3', 'F2', 'MC9']"
http://www.eledia.ru/publ/43-1-0-990,"""Головные боли, связанные с дыхательной системой""","['GI4', 'P11']"
http://www.eledia.ru/publ/44-1-0-987,"""Головные боли, связанные с заболеваниями желудочно-кишечного тракта""","['GI4', 'GI7', 'E44']"
http://www.eledia.ru/publ/39-1-0-905,Головокружение,"['E36', 'VG15', 'VG16', 'VG20', 'VG21', 'PC1', 'PC3', 'F3', 'R1', 'VB20', 'TR3', 'V10']"
http://www.eledia.ru/publ/41-1-0-908,Головокружение вестибулярное,"['IG19', 'VG20', 'VG21', 'VG24', 'VB34', 'VB20', 'VB12', 'VB44', 'VB8', 'Е40', 'V62', 'V64']"
http://www.eledia.ru/publ/42-1-0-907,Головокружение и мерцание в глазах,"['GI4', 'E2', 'TR23', 'PC2', 'PC3', 'PC9', 'РС4', 'РС6', 'V2', 'VG18', 'VG19', 'VG24']"
http://www.eledia.ru/publ/42-1-0-906,Головокружение при патологии сердечно-сосудистой системы.,"['C9', 'VC6', 'MC9']"
http://www.eledia.ru/publ/41-1-0-898,Дегенеративные изменения коленного сустава,"['VG26', 'V11', 'Е34', 'VB31', 'РС145', 'F8']"
http://www.eledia.ru/publ/40-1-0-899,Депрессия,"['E36', 'RP6', 'VG16', 'VG15', 'VG12', 'VG14', 'C9', 'V15', 'RP1', 'PC1', 'РС55', 'F13', 'Е25', 'VC12', 'VC4', 'MC8']"
http://www.eledia.ru/publ/41-1-0-1289,Деформация задней части шеи,"['GI4', 'VG13']"
http://www.eledia.ru/publ/41-1-0-1288,Деформация мышц спины,"['GI4', 'V13', 'V17', 'V20', 'VG13']"
http://www.eledia.ru/publ/44-1-0-902,Диарея,"['GI4', 'E36', 'Е25', 'RP6', 'RP4', 'RP3', 'RP9', 'VC4', 'VC6', 'F13', 'F3', 'V25']"
http://www.eledia.ru/publ/39-1-0-910,Дизестезия пальцев,"['РС85', 'РС107', 'РС109', 'GI1', 'GI9', 'TR3', 'TR4', 'V11', 'IG2', 'IG7', 'IG12']"
http://www.eledia.ru/publ/39-1-0-915,Дискинезия верхних конечностей,"['РС115', 'RP21', 'TR7', 'TR8', 'IG10', 'IG7', 'IG9', 'GI14', 'GI16']"
http://www.eledia.ru/publ/39-1-0-914,Дискинезия нижних конечностей,"['V20', 'V36', 'V54', 'VB39', 'VB31', 'РС85', 'РС152', 'РС153', 'E39', 'Е34', 'Е42', 'R7']"
http://www.eledia.ru/publ/39-1-0-913,Дискинезия пальцев,"['GI4', 'GI11', 'GI15', 'TR3', 'TR4', 'TR5', 'МС3', 'РС85', 'РС107', 'V20', 'IG3']"
http://www.eledia.ru/publ/41-1-0-912,Дисфункция плечевого сустава и мышц руки,"['GI4', 'GI11', 'GI14', 'GI15', 'VG26', 'IG6', 'IG9', 'V11', 'TR14', 'TR15', 'VB21']"
http://www.eledia.ru/publ/44-1-0-1285,Желудочные колики,"['E36', 'Е21', 'Е23', 'R17']"
http://www.eledia.ru/publ/41-1-0-884,Заболевания соединительной ткани,"['GI4', 'GI11', 'E36', 'RP10', 'RР5', 'P7', 'VB31']"
http://www.eledia.ru/publ/39-1-0-1281,Заикание,"['E36', 'Е9', 'VC24', 'VC15', 'C5', 'P11', 'IG17', 'VG19']"
http://www.eledia.ru/publ/44-1-0-885,Запор,"['E36', 'Е25', 'Е30', 'Е30', 'GI4', 'V25', 'V40', 'V57', 'VC6', 'VC12', 'F1', 'RP3', 'TR6']"
http://www.eledia.ru/publ/44-1-0-970,Запор хронический,"['E36', 'VB34', 'VB28', 'V25']"
http://www.eledia.ru/publ/42-1-0-1013,Импотенция,"['E36', 'Е30', 'RP6', 'VG4', 'VC3', 'VC4', 'VC6', 'V23', 'R3', 'C9', 'MC6', 'F8']"
http://www.eledia.ru/publ/42-1-0-790,Инсульт,"['РС52', 'VG16', 'МС9', 'VB20', 'VG20', 'VG26', 'VC8', 'С9', 'R1', 'VC24', 'PC1', 'РС86']"
http://www.eledia.ru/publ/40-1-0-1012,Истерия,"['MC6', 'C7', 'VG16', 'R1', 'PC1', 'РС55', 'РС86', 'РС118', 'RP1', 'V15']"
http://www.eledia.ru/publ/43-1-0-891,Кашель,"['GI4', 'P7', 'Р5', 'Р1', 'P10', 'P11', 'V13', 'V11', 'R27', 'VG12', 'РС51', 'VC17']"
http://www.eledia.ru/publ/43-1-0-1236,Кашель с мокротой,"['E36', 'Е40', 'V20', 'GI18']"
http://www.eledia.ru/publ/44-1-0-1041,Кишечные колики,"['E36', 'Е29', 'Е30', 'GI4', 'F1', 'F3', 'F8', 'VB40', 'RP4', 'RP1', 'RP15', 'R11']"
http://www.eledia.ru/publ/41-1-0-892,Коксалгия,"['GI4', 'VB30', 'V11', 'V5', 'V40', 'VG26', 'VB31', 'VB29', 'РС159']"
http://www.eledia.ru/publ/41-1-0-893,Коксит,"['VB30', 'VB29', 'VB31', 'V11', 'V42', 'VG26']"
http://www.eledia.ru/publ/42-1-0-880,Коллапс-острая сосудистая недостаточность,"['VG26', 'GI1', 'С9', 'МС9', 'PC86', 'VC24', 'IG1', 'VB44']"
http://www.eledia.ru/publ/41-1-0-1125,Костно-суставные изменения в пальцах,"['GI4', 'GI11', 'GI15', 'IG6', 'TR5', 'VG26', 'V11']"
http://www.eledia.ru/publ/40-1-0-1105,Кошмары,"['VG16', 'VG15', 'VG14', 'VG12', 'VG4', 'PC1', 'PC55', 'MC8', 'VC14', 'VC12', 'E45', 'RP1']"
http://www.eledia.ru/publ/41-1-0-1305,Кривошея,"['GI4', 'GI14', 'VG15', 'IG3', 'IG6', 'IG7', 'IG15', 'VB20', 'VB36', 'VB39', 'V10', 'V64']"
http://www.eledia.ru/publ/43-1-0-806,Кровавая мокрота (Кашель с кровавой мокторой),"['RP6', 'Р5', 'Р6', 'P9', 'P10', 'Е40', 'V13', 'V43', 'R3', 'R4', 'VB34', 'GI16']"
http://www.eledia.ru/publ/44-1-0-971,Кровавая рвота (рвота с кровью),"['E36', 'Е40', 'F14', 'MC4', 'V5', 'РС']"
http://www.eledia.ru/publ/44-1-0-807,Кровавый стул,"['E36', 'РС', 'РС70']"
http://www.eledia.ru/publ/42-1-0-930,Кровотечение из носа,"['GI4', 'GI11', 'GI19', 'E36', 'E45', 'PC3', 'VB39', 'VB20', 'VG16', 'VG20', 'VG21', 'F3']"
http://www.eledia.ru/publ/43-1-0-1052,Ларингит,"['GI4', 'GI11', 'GI1', 'P11', 'P10', 'P5', 'V10', 'MC6', 'VC22', 'VC23', 'TR10', 'TR8']"
http://www.eledia.ru/publ/39-1-0-934,Лицевой паралич,"['GI4', 'GI9', 'E2', 'Е4', 'Е6', 'Е7', 'VC24', 'IG18', 'P7', 'TR23', 'VB2', 'V2']"
http://www.eledia.ru/publ/41-1-0-1066,Люмбаго,"['GI4', 'VG4', 'VG26', 'V23', 'V22', 'V25', 'V40', 'V57', 'V60', 'IG3', 'VB30', 'РС85']"
http://www.eledia.ru/publ/41-1-0-1067,Люмбалгия и боли в нижних конечностях,"['GI4', 'V65', 'V64', 'V63', 'Шэнь-май', 'V62', 'V60', 'V59', 'V58', 'V56', 'V55', 'VB31', 'VB34']"
http://www.eledia.ru/publ/40-1-0-1071,Маниакально-депрессивный синдром,"['PC1', 'РС55', 'GI11', 'VG1', 'VG12', 'VG14', 'VG15', 'VG16', 'Е40', 'E45', 'RP1', 'R1', 'MC8']"
http://www.eledia.ru/publ/40-1-0-1070,Мания,"['PC1', 'РС55', 'GI11', 'VG12', 'VG14', 'VG15', 'VG16', 'E45', 'RP1', 'R1', 'MC8']"
http://www.eledia.ru/publ/39-1-0-1040,Межреберная невралгия,"['GI4', 'F14', 'F13', 'VC17', 'VB39', 'VB25', 'VB43', 'C3', 'IG3', 'R27', 'V18', 'TR5']"
http://www.eledia.ru/publ/39-1-0-993,Мигрень,"['GI4', 'VB39', 'VB37', 'VB9', 'VB8', 'VB6', 'VB5', 'VB1', 'РС10', 'РС7', 'IG1', 'IG4']"
http://www.eledia.ru/publ/42-1-0-1084,Миокардит,"['E36', 'V15', 'MC6', 'MC7']"
http://www.eledia.ru/publ/41-1-0-1085,Миоспазм в локтевом суставе,"['VB34', 'C3']"
http://www.eledia.ru/publ/41-1-0-1087,Миоспазм глубоких ягодичных мышц,"['F12', 'V27', 'V28', 'V29']"
http://www.eledia.ru/publ/41-1-0-1086,Миоспазм из приводящей мышцы нижних конечностей,['F9']
http://www.eledia.ru/publ/41-1-0-1088,Миоспазм лицевого нерва,"['IG18', 'VB14', 'VB1', 'TR21', 'РС17']"
http://www.eledia.ru/publ/41-1-0-1091,Миоспазм мышц бедра,['VB30']
http://www.eledia.ru/publ/41-1-0-1090,Миоспазм мышц голени,"['V57', 'V39', 'VB36', 'VB38', 'VB39', 'RP5', 'R9', 'РС132', 'РС133', 'РС144', 'РС147', 'РС164']"
http://www.eledia.ru/publ/41-1-0-1089,Миоспазм мышц предплечья,"['VB34', 'MC5', 'IG7', 'C4']"
http://www.eledia.ru/publ/41-1-0-1092,Миоспазм пальцев,['РС151']
http://www.eledia.ru/publ/41-1-0-1080,Мышечные боли,"['GI4', 'VB21']"
http://www.eledia.ru/publ/41-1-0-1081,Мышечные боли и миоспазм мышц плеча,"['GI4', 'VB21', 'VB34', 'IG13']"
http://www.eledia.ru/publ/41-1-0-1082,Мышечные боли и миоспазм прямой мышцы живота,"['GI4', 'VB21', 'Е20']"
http://www.eledia.ru/publ/40-1-0-1113,Навязчивая идея,"['RP1', 'RP5', 'PC1', 'PC55', 'VG16', 'VG15', 'VG14', 'VG12', 'E45', 'MC8']"
http://www.eledia.ru/publ/42-1-0-904,Нарушения в кровоснабжении мозга,"['VG20', 'VG21', 'MC9', 'V10', 'VB20', 'VC6']"
http://www.eledia.ru/publ/42-1-0-879,Нарушения кровоснабжения верхних конечностей,"['GI4', 'GI11', 'GI10', 'IG3', 'МС9', 'R8']"
