http://www.eledia.ru/publ/12-1-0-814,raz,Невроз страха
http://www.eledia.ru/publ/12-1-0-820,raz,Невротические тики
http://www.eledia.ru/publ/7-1-0-201,raz,Неполное сокращение матки
http://www.eledia.ru/publ/6-1-0-174,raz,Непроходимость мочи (спазм и паралич мочевого пузыря)
http://www.eledia.ru/publ/6-1-0-173,raz,"Нефрит, гематурия"
http://www.eledia.ru/publ/12-1-0-246,raz,"Ночной пот, озноб, жар"
http://www.eledia.ru/publ/6-1-0-176,raz,Ночной энурез
http://www.eledia.ru/publ/2-1-0-12,raz,Облитерирующий эндартериит
http://www.eledia.ru/publ/7-1-0-198,raz,Обморок во время родов
http://www.eledia.ru/publ/15-1-0-810,raz,"Общее истощение, общая слабость"
http://www.eledia.ru/publ/15-1-0-425,raz,Общеукрепляющие точки
http://www.eledia.ru/publ/4-1-0-833,raz,Оголение и набухание дёсен. Гингивит
http://www.eledia.ru/publ/3-1-0-120,raz,Одышка
http://www.eledia.ru/publ/2-1-0-1109,raz,Онемение рук и ладоней
http://www.eledia.ru/publ/6-1-0-185,raz,"Орхит, воспаление придатка семенной железы"
http://www.eledia.ru/publ/11-1-0-226,raz,Остаточные явления полиомиелита
http://www.eledia.ru/publ/9-1-0-836,raz,Острый и хронический ларингит
http://www.eledia.ru/publ/13-1-0-261,raz,Острый суставной ревматизм
http://www.eledia.ru/publ/12-1-0-819,raz,Отёк всего тела
http://www.eledia.ru/publ/12-1-0-275,raz,Отек лица
http://www.eledia.ru/publ/12-1-0-818,raz,Отёк ног
http://www.eledia.ru/publ/9-1-0-205,raz,"Отит, мастоидит"
http://www.eledia.ru/publ/15-1-0-279,raz,Отравление алкоголем и угарным газом
http://www.eledia.ru/publ/5-1-0-139,raz,"Отрыжка, изжога"
http://www.eledia.ru/publ/12-1-0-242,raz,Охриплость голоса
http://www.eledia.ru/publ/11-1-0-222,raz,Паралич верхних конечностей
http://www.eledia.ru/publ/10-1-0-218,raz,Паралич глазных мышц
http://www.eledia.ru/publ/11-1-0-223,raz,Паралич лицевого нерва
http://www.eledia.ru/publ/11-1-0-221,raz,Паралич нижних конечностей
http://www.eledia.ru/publ/11-1-0-235,raz,Паркинсона болезнь
http://www.eledia.ru/publ/4-1-0-134,raz,Пародонтоз
http://www.eledia.ru/publ/2-1-0-6,raz,Пароксизмальная тахикардия
http://www.eledia.ru/publ/5-1-0-155,raz,ПЕРИТОНИТ
http://www.eledia.ru/publ/12-1-0-231,raz,Писчий спазм
http://www.eledia.ru/publ/3-1-0-119,raz,Плевриты
http://www.eledia.ru/publ/11-1-0-230,raz,Плечевой плексит
http://www.eledia.ru/publ/15-1-0-811,raz,Плохая переносимость погоды
http://www.eledia.ru/publ/3-1-0-121,raz,Пневмония
http://www.eledia.ru/publ/15-1-0-268,raz,Повышенная температура
http://www.eledia.ru/publ/10-1-0-842,raz,Покраснение и боль внутреннего и наружного углов глаза
http://www.eledia.ru/publ/13-1-0-825,raz,Полиартрит
http://www.eledia.ru/publ/11-1-0-234,raz,Полиневрит
http://www.eledia.ru/publ/9-1-0-127,raz,Полипы в носу
http://www.eledia.ru/publ/6-1-0-827,raz,Полиурия
http://www.eledia.ru/publ/5-1-0-145,raz,Понос
http://www.eledia.ru/publ/2-1-0-8,raz,Порок сердца
http://www.eledia.ru/publ/5-1-0-142,raz,Потеря аппетита
http://www.eledia.ru/publ/13-1-0-258,raz,Похолодание конечностей
http://www.eledia.ru/publ/11-1-0-232,raz,Пояснично-крестцовый остеохондроз
http://www.eledia.ru/publ/6-1-0-179,raz,Простатит
http://www.eledia.ru/publ/12-1-0-238,raz,Психастения
http://www.eledia.ru/publ/12-1-0-244,raz,"Психические заболевания, фобии"
http://www.eledia.ru/publ/14-1-0-266,raz,Псориаз
http://www.eledia.ru/publ/13-1-0-823,raz,"Пяточная шпора, Опухание и боли в стопах"
http://www.eledia.ru/publ/9-1-0-130,raz,Расстройство обоняния
http://www.eledia.ru/publ/5-1-0-589,raz,Рвота
http://www.eledia.ru/publ/7-1-0-196,raz,Рвота беременных
http://www.eledia.ru/publ/15-1-0-809,raz,Реанимация
http://www.eledia.ru/publ/13-1-0-260,raz,Ревматический полиартрит
http://www.eledia.ru/publ/13-1-0-262,raz,Ревмоартрит плечевого сустава
http://www.eledia.ru/publ/9-1-0-835,raz,Ринит аллергический
http://www.eledia.ru/publ/12-1-0-182,raz,Сексуальные неврозы
http://www.eledia.ru/publ/15-1-0-808,raz,Скорая помощь при потере сознания
http://www.eledia.ru/publ/7-1-0-199,raz,Слабая родовая деятельность
http://www.eledia.ru/publ/10-1-0-217,raz,"Слабость зрения, слезоточивость"
http://www.eledia.ru/publ/4-1-0-136,raz,"Слюнотечение, сухость во рту"
http://www.eledia.ru/publ/10-1-0-839,raz,Снижение зрения
http://www.eledia.ru/publ/12-1-0-815,raz,Снижение памяти
http://www.eledia.ru/publ/15-1-0-812,raz,"Состояние опьянения, жажда, нерешительность"
http://www.eledia.ru/publ/5-1-0-143,raz,Спазм желудка
http://www.eledia.ru/publ/13-1-0-284,raz,Спазм и паралич икроножной мышцы
http://www.eledia.ru/publ/5-1-0-138,raz,Спазм пищевода
http://www.eledia.ru/publ/5-1-0-153,raz,СПАСТИЧЕСКИЙ КОЛИТ
http://www.eledia.ru/publ/2-1-0-5,raz,Стенокардия
http://www.eledia.ru/publ/4-1-0-132,raz,Стоматит
http://www.eledia.ru/publ/12-1-0-281,raz,Судороги мышц
http://www.eledia.ru/publ/13-1-0-283,raz,Судороги нижних конечностей
http://www.eledia.ru/publ/10-1-0-843,raz,Тики мышц век (блефароспазм)
http://www.eledia.ru/publ/5-1-0-137,raz,Тошнота
http://www.eledia.ru/publ/2-1-0-4,raz,Трепетание сердца
http://www.eledia.ru/publ/2-1-0-10,raz,Тромбофлебит
http://www.eledia.ru/publ/3-1-0-123,raz,Туберкулез легких
http://www.eledia.ru/publ/5-1-0-140,raz,Урчание кишечника
http://www.eledia.ru/publ/7-1-0-200,raz,Ускоренные роды
http://www.eledia.ru/publ/12-1-0-276,raz,Фантомные боли
http://www.eledia.ru/publ/6-1-0-183,raz,Фригидность
http://www.eledia.ru/publ/6-1-0-830,raz,Функциональное бесплодие
http://www.eledia.ru/publ/14-1-0-265,raz,"Фурункулы, карбункулы"
http://www.eledia.ru/publ/11-1-0-225,raz,Хорея
http://www.eledia.ru/publ/15-1-0-129,raz,Храпение
http://www.eledia.ru/publ/3-1-0-874,raz,Хронический ринит
http://www.eledia.ru/publ/9-1-0-118,raz,Хронический фарингит
http://www.eledia.ru/publ/7-1-0-193,raz,Хроническое заболевание матки
http://www.eledia.ru/publ/6-1-0-177,raz,Цистит
http://www.eledia.ru/publ/9-1-0-203,raz,"Шум в ушах, тугоухость"
http://www.eledia.ru/publ/14-1-0-264,raz,Экзема и нейродермит
http://www.eledia.ru/publ/7-1-0-197,raz,Эклампсия
http://www.eledia.ru/publ/12-1-0-816,raz,Эмоциональная лабильность
http://www.eledia.ru/publ/3-1-0-122,raz,Эмфизема легких
http://www.eledia.ru/publ/7-1-0-191,raz,Эндометрит
http://www.eledia.ru/publ/15-1-0-273,raz,Энцефалит
http://www.eledia.ru/publ/6-1-0-180,raz,Эпидидимит
http://www.eledia.ru/publ/11-1-0-224,raz,Эпилепсия
http://www.eledia.ru/publ/5-1-0-144,raz,Язвенная болезнь желудка и 12-перстной кишки
http://www.eledia.ru/publ/10-1-0-219,raz,Ячмень
